Major,Course Name,Course ID,CRN,Credits,Instructor
ME,Design Project IRestriction: Instructor Approval,ME 481,84622,4,J S Allen
ME,Design Project IIRestriction: Instructor Approval,ME 482,84573,3,A Z Trimble
ME,Design Project IIRestriction: Instructor Approval,ME 482,84574,3,T C Sorensen
ME,Pearl Harbor Co-opRestriction: Instructor Approval,ME 487,87308,3,M F Young
ME,Special Topics in MeRestriction: Major,ME 491,85821,3,R Ghorbani
ME,Special Topics in MeRestriction: Major,ME 491,86265,3,G Severa
ME,Special Topics in MeRestriction: Major,ME 491,86266,3,G Gallo
ME,Special Topics in MeRestriction: Instructor Approval,ME 491,88160,3,M Kobayashi
ME,Special Topics in MeRestriction: Major,ME 491,89013,3,D Azimov
ME,Statistical Thermodynamics,ME 612,89014,3,X Du
ME,Boiling and Two-Phase Flow,ME 618,89441,3,W Qu
ME,Viscous FlowsRestriction: Major,ME 626,86267,3,M Kobayashi
ME,Clinical Design & Development,ME 645,89012,3,S F Miller
ME,Continuum Mechanics,ME 671,87314,3,J Brown
ME,High Growth EntrepreneurshipRestriction: Major,ME 680,88183,3,J D Levinson
ME,SeminarRestriction: Major,ME 691,84042,1,Y Zuo
ME,Advanced Topics in ME,ME 696,85913,3,R Ghorbani
MED,Intrnl Med Longitudinl ClrkshpRestriction: Major,MED 532,84913,5,F Kan
MED,MED Elec: Allergy/ImmunologyRestriction: Major,MED 545B,84926,1-18,F Kan
MED,MED Elec: CardiologyRestriction: Major,MED 545C,84927,1-18,F Kan
MED,MED Elec: Med Elective in AsiaRestriction: Major,MED 545D,84928,1-18,E M Kiefer
MED,MED Elec: DermatologyRestriction: Major,MED 545E,84929,1-18,F Kan
MED,MED Elec: EndocrinologyRestriction: Major,MED 545F,84930,1-18,F Kan
MED,MED Elec: GastroenterologyRestriction: Major,MED 545G,86138,1-18,F Kan
MED,MED Elec: Gen Med: AmbulatoryRestriction: Major,MED 545H,84931,1-18,F Kan
MED,MED Elec: Gen Med: InpatientRestriction: Major,MED 545I,84932,1-18,F Kan
MED,MED Elec: HematologyRestriction: Major,MED 545K,84933,1-18,F Kan
MED,MED Elec: NephrologyRestriction: Major,MED 545M,84934,1-18,C H Izutsu
MED,MED Elec: NeurologyRestriction: Major,MED 545N,84935,1-18,F Kan
MED,MED Elec: Nuclear MedicineRestriction: Major,MED 545O,84936,1-18,F Kan
MED,MED Elec: OncologyRestriction: Major,MED 545P,84937,1-18,F Kan
MED,MED Elec: Pulmonary DiseasesRestriction: Major,MED 545Q,84938,1-18,F Kan
MED,MED Elec: Research in MedicineRestriction: Major,MED 545R,84939,1-18,F Kan
MED,MED Elec: Rehab MedicineRestriction: Major,MED 545S,84940,1-18,F Kan
MED,MED Elec: RheumatologyRestriction: Major,MED 545T,84941,1-18,F Kan
MED,MED Elec: HF Electrophysiology,MED 545U,85763,1-18,F Kan
MED,MED Elec: MICU Sub-IRestriction: Major,MED 545W,84942,1-18,F Kan
MED,MED Elec: Extramural ElectiveRestriction: Major,MED 546B,84943,1-24,F Kan
MED,MED Elec: Infectious DiseasesRestriction: Major,MED 546D,84944,1-18,F Kan
MED,MED Elec: Medicine Sub-IRestriction: Major,MED 546E,84945,1-18,F Kan
MED,MED Elec: Neuro Critical CareRestriction: Major,MED 546G,84946,6-18,K Nakagawa
MED,MED Elec: Obesity Medicine,MED 546O,88499,1-18,F Kan
MED,MED Elec: Rural Internal Med,MED 546R,87918,3-18,F Kan
MED,Directed Research,MED 599,84332,1-6,K K Liow
MED,Directed Research,MED 599,87248,1-6,J A Fukui
MEDT,Intro to Medical Technology,MEDT 151,81655,2,R S Singh
MEDT,Intro to Medical Technology II,MEDT 251,89503,2,R S Singh
MEDT,The Clinical LaboratoryRestriction: Major,MEDT 301,85734,3,W J De Carvalho
MEDT,Clinical Laboratory ManagementRestriction: Major,MEDT 331,81980,3,V Nxedhlana
MEDT,Clinical ParasitologyRestriction: Major,MEDT 431,85173,2,J K McMillan
MEDT,ImmunohematologyRestriction: Major,MEDT 464,84623,3,Y N Zak
MEDT,Clinical Biochemistry IRestriction: Major,MEDT 471,85174,4,J Ha
MEDT,Clin Lab Methods & Analyses IIRestriction: Major,MEDT 478,81739,3,R S Singh
MEDT,Professional IssuesRestriction: Major,MEDT 481,85175,1,J H Uyehara
MGT,Fundamentls of EntrepreneurshpRestriction: College,MGT 320,82761,3,A Tiwari
MGT,Fundamentls of EntrepreneurshpRestriction: College,MGT 320,81126,3,A Tiwari
MGT,Fundamentls of EntrepreneurshpRestriction: College,MGT 320,82284,3,R J Robinson
MGT,Fundamentls of EntrepreneurshpRestriction: College,MGT 320,89458,3,S T Dunn
MGT,Behavior in OrganizationsRestriction: College,MGT 341,80467,3,S S Ghumman
MGT,Behavior in OrganizationsRestriction: College,MGT 341,82588,3,S S Ghumman
MGT,Multinational Bus ManagementRestriction: College,MGT 342,81408,3,K Ito
MGT,Comparative Mgt Sys:US & JapanRestriction: College,MGT 343,87251,3,D P Bhawuk
MGT,Entrepreneurial Ventures,MGT 345,83959,3,C V Fry
MGT,Family BusinessRestriction: College,MGT 450,85268,3,M Houshmand
MGT,New Venture Management,MGT 645,85266,3,C V Fry
MGT,Management Topics(Phd Seminar: Applied Research Methods in Management),MGT 650,88732,3,D Yoon
MGT,High Growth EntrepreneurshipRestriction: Major,MGT 653,89397,1-3,J D Levinson
MGT,Negotiation,MGT 660,86294,3,R J Robinson
MICR,General Microbiology,MICR 130,85632,3,D M Clements Jansen
MICR,Microbiology Laboratory,MICR 140L,85650,2,D M Clements Jansen
MICR,Microbiology Laboratory,MICR 140L,85651,2,D M Clements Jansen
MICR,Research Ethics,MICR 314,82741,1,D S Haymer
MICR,Biology of Microorganisms,MICR 351,81356,3,T T Hoang
MICR,Biology of Microorganisms Lab,MICR 351L,83096,2,T T Hoang
MICR,Biology of Microorganisms Lab,MICR 351L,81128,2,T T Hoang
MICR,Marine Microbiology,MICR 401,80868,3,S P Donachie
MICR,Marine Microbiology Laboratory,MICR 401L,80886,1,S P Donachie
MICR,Marine Microbiology Laboratory,MICR 401L,85532,1,S P Donachie
MICR,Microbial Physiology,MICR 431,84426,3,S Prisic
MICR,Microbial Physiology Lab,MICR 431L,88795,2,S Prisic
MICR,Immunology,MICR 461,83683,3,D M Clements Jansen
MICR,Immunology Laboratory,MICR 461L,83684,2,D M Clements Jansen
MICR,Immunology Laboratory,MICR 461L,85815,2,D M Clements Jansen
MICR,Microbiology of Pathogens,MICR 463,80468,3,M H Norris
MICR,Microbiology of Pathogens Lab,MICR 463L,80469,2,M H Norris
MICR,Microbes & their Environment,MICR 485,83954,3,M Kirs
MICR,Virology,MICR 490,87376,3,A I Culley
MICR,Molecular Biology and Genetics,MICR 602,87977,3,Y Cho
MICR,Research EthicsRestriction: Major,MICR 614,88896,1,D S Haymer
MICR,Research Literature Review,MICR 695,85021,1,M H Norris
MKT,Consumer BehaviorRestriction: College,MKT 311,80475,3,TBA
MKT,Consumer BehaviorRestriction: College,MKT 311,80476,3,TBA
MKT,MKT Research & Data AnalysisRestriction: College,MKT 321,85176,3,K C Holden
MKT,MKT Research & Data AnalysisRestriction: College,MKT 321,85177,3,K C Holden
MKT,Professional SellingRestriction: College,MKT 351,87329,3,TBA
MKT,Seminar in Marketing(Compete Simulation)Restriction: College,MKT 361,86193,3,A P Palia
MKT,Seminar in Marketing(AI Ethics and Marketing)Restriction: College,MKT 361,88747,3,TBA
MKT,Digital MarketingRestriction: College,MKT 362,85819,3,S Kim
MKT,Sustainable Marketing,MKT 368,85362,3,TBA
MKT,Sustainable Marketing,MKT 368,89451,3,TBA
MKT,Marketing for New VenturesRestriction: College,MKT 372,83040,3,TBA
MKT,International MarketingRestriction: College,MKT 381,81484,3,M Hu
MKT,International MarketingRestriction: College,MKT 381,83038,3,M Hu
MKT,Marketing StrategiesRestriction: College,MKT 391,81485,3,TBA
MKT,Marketing StrategiesRestriction: College,MKT 391,83039,3,TBA
MKT,Marketing StrategiesRestriction: College,MKT 391,82292,3,TBA
MKT,Marketing StrategiesRestriction: College,MKT 391,82706,3,TBA
MKT,Marketing StrategiesRestriction: College,MKT 391,88267,3,TBA
MKT,Marketing AnalyticsRestriction: College,MKT 410,86333,3,L L Zhu
MKT,International Marketing Mgt,MKT 653,85178,3,M Hu
MKT,Marketing Research Management,MKT 655,85363,3,K C Holden
MKT,Sem. in Select Mktng TopicsRestriction: Major,MKT 704,88748,3,Q Chen
MSL,Intro to Physical Fitness,MSL 100,81171,1,D A Miller
MSL,Intro to Physical Fitness,MSL 100,89360,1,D A Miller
MSL,Intro to Military Science II,MSL 102,81059,2,V M Roberts
MSL,Intro to Military Science II,MSL 102,89362,2,V M Roberts
MSL,Intro to Military Sci II Lab,MSL 102L,81060,1,V M Roberts
MSL,Intro to Military Sci II Lab,MSL 102L,89359,1,V M Roberts
MSL,Intermediate Military Sci II,MSL 202,81061,3,D A Miller
MSL,Intermediate Military Sci II,MSL 202,81172,3,D A Miller
MSL,Intermediate Military Sci II,MSL 202,89361,3,D A Miller
MSL,Leading Small Organizatns IIRestriction: Instructor Approval,MSL 302,81062,4,J K Wright
MSL,Leading Small Organizatns IIRestriction: Instructor Approval,MSL 302,81480,4,J K Wright
MSL,Leading Small Organizatns IIRestriction: Instructor Approval,MSL 302,83423,4,J K Wright
MSL,History of Military Warfare,MSL 391,81063,3,W Shiu
MSL,History of Military Warfare,MSL 391,84547,3,W Shiu
MSL,Fundamentals of Leadership,MSL 400,83419,3,T M Johnson
MSL,Transition to LieutenantRestriction: Instructor Approval,MSL 402,81065,4,P Kelley
MSL,Adv Mil Reading & Research,MSL 499,89519,4-8,J A Moeller
MUS,Musical Meaning,MUS 105,87393,3,C Loong
MUS,Exploring Music,MUS 106,87942,3,N J Kerns
MUS,Music in World Cultures,MUS 107A,87838,3,Y Kuan
MUS,Fundamentals of Music,MUS 108,86324,3,M J Doezema
MUS,First-Level Secondary PianoRestriction: Major,MUS 126,85347,1,T F Ramos
MUS,Asian Mus Perform: Koto,MUS 127B,87858,1,D T Miyashiro
MUS,Percussion Technques,MUS 155,88908,2,T E Kloss
MUS,Woodwind Techniques,MUS 158,88781,2,K K Barclift
MUS,Recital AttendanceRestriction: Major,MUS 199,80478,0,D Womack
MUS,Second-Level Secondary Piano,MUS 226,84679,1,W T Yamashita
MUS,Intro to Music EduRestriction: Major,MUS 250,84680,1,K K Barclift
MUS,Elementary Music in Action,MUS 253,80479,3,R R Aamodt
MUS,Hist of Western Mus after 1750,MUS 266,87947,3,K McQuiston
MUS,Hist of Western Mus after 1750,MUS 266,87948,3,K McQuiston
MUS,Basic Theory & Aural Skills,MUS 280,88836,3,I Lin
MUS,Theory II,MUS 282,88741,2,T F Ramos
MUS,Aural Training II,MUS 284,80480,1,T F Ramos
MUS,Theory IV,MUS 286,88742,2,T Itoh
MUS,Theory IV,MUS 286,88799,2,T Itoh
MUS,Aural Training IV,MUS 288,86325,1,J Chow
MUS,Aural Training IV,MUS 288,88800,1,J Chow
MUS,Intro Prac in Mus CompositionRestriction: Major,MUS 289,81807,1-2,T Itoh
MUS,Japanese Ensemble I,MUS 311C,87863,1,D T Miyashiro
MUS,Chinese Ensemble I,MUS 311D,87943,1,Y Kuan
MUS,Okinawan Ensemble I,MUS 311F,86413,1,N Kaneshiro
MUS,Philippine Ensemble I,MUS 311G,86414,1,R G Querian
MUS,Gamelan Ensemble I,MUS 311H,84681,1,B G Moon
MUS,Gagaku Ensemble I,MUS 311I,84682,1,D T Miyashiro
MUS,Hula/Chant Ensemble I,MUS 312,83702,2,N Lewis
MUS,Hula/Chant Ensemble I,MUS 312,80481,2,N Lewis
MUS,Advanced Conducting,MUS 326,80482,2,J D Boeckman
MUS,Western Music and Japan,MUS 348,88756,3,E G Hamilton
MUS,Choral Music Methods,MUS 356,88778,3,A Schumacker
MUS,Choral Music Methods Lab,MUS 356L,88779,1,C Loong
MUS,Form and Analysis,MUS 382,88751,3,TBA
MUS,Ens: Chamber Singers,MUS 410C,80486,1,A Schumacker
MUS,Ens: Chamber Music,MUS 410F,82701,1,I Lin
MUS,Ens: Jazz,MUS 410K,83084,1,D K Taba
MUS,Ens: Contemporary Music,MUS 410M,84676,1,T A Osborne
MUS,Ens: Piano/Inst CollaborationRestriction: Major,MUS 410Q,84677,1,J Korth
MUS,Hula/Chant Ensemble III,MUS 413,86628,2,N Lewis
MUS,University Concert Choir,MUS 414,80487,1,A Schumacker
MUS,Symphony Orchestra,MUS 416B,80488,1,J A Stepec
MUS,Univ Band: Wind Ensemble,MUS 419B,80489,1,J D Boeckman
MUS,Univ Band: Symphonic Band,MUS 419C,80490,1,T E Kloss
MUS,Univ Band: Concert Band,MUS 419D,80491,1,G H Nakamura
MUS,Keyboard Skills II,MUS 424,88752,2,T F Ramos
MUS,Asian & Pacific Music in Educ,MUS 457,88782,3,C Loong
MUS,Romantic Era,MUS 461F,88757,3,E G Hamilton
MUS,Musical Cultures: India,MUS 478H,89104,3,A M Stirr
MUS,Composition for Music MajorsRestriction: Major,MUS 484,82289,1,T Itoh
MUS,Intermediate Prac in Mus CompRestriction: Major,MUS 485,81808,2,T Itoh
MUS,Adv Practicum-Music Compositn,MUS 487,81973,3,T Itoh
MUS,Senior Project,MUS 495,82544,1,D Womack
MUS,Music Literature Seminar,MUS 600D,84354,3,K McQuiston
MUS,Performance Repertory Seminar,MUS 600E,88953,3,M F Sypert
MUS,Topics in Music(Ethno Forum)Restriction: Major,MUS 601,88787,1-3,Y Kuan
MUS,Advanced Ensemble,MUS 610,86260,1,J D Boeckman
MUS,College Teaching PracticumRestriction: Major,MUS 649,84683,1,D Womack
MUS,College Teaching PracticumRestriction: Major,MUS 649,86802,1,K K Barclift
MUS,College Teaching PracticumRestriction: Major,MUS 649,87397,1,C Loong
MUS,Intro Research in Music EduRestriction: Major,MUS 652,88783,3,K K Barclift
MUS,World Musics in Undergrad Educ,MUS 657,88788,2,Y Kuan
MUS,Studies in Mus Lit: Romantic,MUS 660F,89448,3,E G Hamilton
MUS,Adv Problems in Ethno: Other(Music & Colonialism),MUS 678D,87850,3,TBA
MUS,Advanced Analysis,MUS 680D,89422,3,T A Osborne
MUS,Master Composition Practicum,MUS 687,80819,3,T Itoh
MUS,Doctoral Composition Practicum,MUS 787,80820,3,T Itoh
NAVL,Leadership Laboratory,NAVL 100L,86457,1,P V Bandini
NAVL,Seapower and Maritime Affairs,NAVL 102,85407,3,S F Davis
NAVL,Navigation,NAVL 202,85409,3,R Gerrety
NAVL,Naval Ship Systems II: Weapons,NAVL 302,85695,3,L G Gregory
NAVL,Evolution of WarfareRestriction: Instructor Approval,NAVL 303,87884,3,V M Ayala
NAVL,Leadership and Ethics,NAVL 402,86458,3,P V Bandini
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82345,1-6,J K Kaholokula
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82346,1-6,D L Carpenter
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82348,1-6,W K Lee
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83585,1-6,M L Kamaka
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82351,1-6,K N Voloch
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83583,1-6,S N Fernandes
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83580,1-6,K B Yamauchi
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82352,1-6,V S Wong
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83581,1-6,S K Kaulukukukui
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82347,1-6,C Ha
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,87407,1-6,P M Tim Sing
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,87409,1-6,S M Tsuhako
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83432,1-6,J M Freitas
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83584,1-6,C C Harris
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,87405,1-6,A H Hermosura
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83425,1-6,C T Ing
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,85886,3,M L Malepeai
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83582,1-6,M K Mau
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83586,1-6,R Miyamoto
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,87413,1-6,D L Thompson
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,87411,1-6,K K Hosoda
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,83238,1-6,T L Schiff-Elfalan
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 499,82350,1-6,N A Witten
NHH,Native Hawaiian Health CareRestriction: Instructor Approval,NHH 545,80994,4-12,D L Carpenter
NHH,Native Hawaiian Health CareRestriction: Instructor Approval,NHH 545,86284,4-12,K N Voloch
NHH,Social Justice in HealthRestriction: Instructor Approval,NHH 575,82344,1,T L Schiff-Elfalan
NHH,Social Justice in HealthRestriction: Instructor Approval,NHH 575,86144,1,N A Witten
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88298,1-9,J K Kaholokula
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88299,1-9,D L Carpenter
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88404,1-9,W K Lee
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88301,1-9,M L Kamaka
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88697,1-9,K N Voloch
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88323,1-9,S N Fernandes
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88303,1-9,K B Yamauchi
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88302,1-9,V S Wong
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88494,1-9,S K Kaulukukukui
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88688,1-9,C Ha
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88695,1-9,P M Tim Sing
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88696,1-9,S M Tsuhako
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88687,1-9,J M Freitas
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88689,1-9,C C Harris
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88690,1-9,A H Hermosura
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88691,1-9,C T Ing
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88692,1-9,M L Malepeai
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88693,1-9,M K Mau
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88698,1-9,R Miyamoto
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88694,1-9,D L Thompson
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88300,1-9,K K Hosoda
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88699,1-9,T L Schiff-Elfalan
NHH,Directed Reading/Res NHHRestriction: Instructor Approval,NHH 599,88700,1-9,N A Witten
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82353,1-9,J K Kaholokula
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82354,1-9,D L Carpenter
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82357,1-9,W K Lee
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83592,1-9,M L Kamaka
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82360,1-9,K N Voloch
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83590,3,S N Fernandes
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83587,1-9,K B Yamauchi
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82361,1-9,V S Wong
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83588,1-9,S K Kaulukukukui
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82356,1-9,C Ha
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,87408,1-9,P M Tim Sing
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,87410,1-9,S M Tsuhako
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83239,1-9,J M Freitas
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83591,1-9,C C Harris
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,87406,1-9,A H Hermosura
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83426,1-9,C T Ing
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,85888,1-9,M L Malepeai
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83589,1-9,M K Mau
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,83231,1-9,R Miyamoto
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,87414,1-9,D L Thompson
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,87412,1-9,K K Hosoda
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82355,1-9,T L Schiff-Elfalan
NHH,Directed Reading/ResearchRestriction: Instructor Approval,NHH 699,82359,1-9,N A Witten
NREM,"Ap Cal: Mgt, Life Sci,Hum Res",NREM 203,80836,3,M Y Kaneshiro-Pineiro
NREM,"Ap Cal: Mgt, Life Sci,Hum Res",NREM 203,80837,3,M Y Kaneshiro-Pineiro
NREM,Natural Resources Management,NREM 301,81258,3,A H Youkhana
